cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector,SampleID,Segment
++_197_1695,197,1695,++,Deletion_forward,686,4.5,0.5,25.648291039912884,2.049470980915832,4,0.002125398512221,0.0023282887077997,23.59882005899705,5,0.0025987525987525,0.0023255813953488,27.69776202082872,9786,PA
++_197_1997,197,1997,++,Deletion_forward,384,5.0,1.0,28.41806724199576,4.819247182998707,4,0.002125398512221,0.0012051822838204,23.59882005899705,6,0.0031185031185031,0.0011672016340822,33.237314424994466,9786,PA
++_198_1929,198,1929,++,Deletion_forward,453,14.5,6.5,84.10511227153023,39.78869303820428,21,0.011302475780409,0.0067807555699063,123.8938053097345,8,0.0041862899005756,0.0067654639175257,44.316419233325945,9786,PA
++_198_1984,198,1984,++,Deletion_forward,398,7.0,2.0,39.677248355619,10.17872328187269,5,0.0026910656620021,0.0015547263681592,29.49852507374631,9,0.0047095761381475,0.0014753614635585,49.85597163749169,9786,PA
++_198_2018,198,2018,++,Deletion_forward,364,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0010764262648008,0.0006101281269066,11.799410029498526,2,0.0010465724751439,0.0005836008170411,11.079104808331486,9786,PA
++_198_2065,198,2065,++,Deletion_forward,317,4.5,0.5,25.82836734520464,3.670157728541669,5,0.0026910656620021,0.0016170763260025,29.49852507374631,4,0.0020931449502878,0.0015216068167985,22.158209616662973,9786,PA
++_2052_2065,2052,2065,++,Deletion_forward,2171,18.0,10.0,104.75407982315264,60.43766058982671,28,0.008871989860583,0.0090556274256144,165.19174041297936,8,0.0024316109422492,0.0085209981740718,44.316419233325945,9786,PA
++_2097_231,2097,231,++,Insertion_forward,4050,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0003760812335464,0.000625,5.899705014749263,1,0.0003479471120389,0.0006234413965087,5.539552404165743,9786,PA
++_209_1632,209,1632,++,Deletion_forward,761,2.0,0.0,11.439257418915004,0.36015261058352,2,0.001088139281828,0.0010427528675703,11.799410029498526,2,0.0010678056593699,0.0010357327809425,11.079104808331486,9786,PA
++_209_1925,209,1925,++,Deletion_forward,468,8.5,0.5,48.70688218303465,4.390462949708709,9,0.0048966267682263,0.0029411764705882,53.09734513274336,8,0.0042712226374799,0.0029041626331074,44.316419233325945,9786,PA
++_209_2084,209,2084,++,Deletion_forward,309,1.0,0.0,5.719628709457503,0.18007630529176,1,0.000544069640914,0.0003551136363636,5.899705014749263,1,0.0005339028296849,0.0003295978905735,5.539552404165743,9786,PA
++_210_1843,210,1843,++,Deletion_forward,551,5.0,2.0,28.237990936703994,10.53887589245621,3,0.0016501650165016,0.0012494793835901,17.699115044247787,7,0.0038105606967882,0.0012170385395537,38.776866829160205,9786,PA
++_211_1922,211,1922,++,Deletion_forward,473,3.5,0.5,20.108738635747144,3.4900814232499098,4,0.0022246941045606,0.0013409319477036,23.59882005899705,3,0.0016456390565002,0.0013012361743656,16.618657212497233,9786,PA
++_211_2060,211,2060,++,Deletion_forward,335,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0005561735261401,0.0003204101249599,5.899705014749263,1,0.0005485463521667,0.0003019323671497,5.539552404165743,9786,PA
++_213_1726,213,1726,++,Deletion_forward,671,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0011098779134295,0.0010598834128245,11.799410029498526,4,0.0021953896816684,0.0010559662090813,22.158209616662973,9786,PA
++_214_1911,214,1911,++,Deletion_forward,487,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0005552470849528,0.0003430531732418,5.899705014749263,2,0.0010976948408342,0.000340020401224,11.079104808331486,9786,PA
++_216_2002,216,2002,++,Deletion_forward,398,10.5,3.5,59.42583438078263,18.127899277537782,7,0.0039325842696629,0.0021052631578947,41.29793510324484,14,0.0076880834706205,0.0020384391380314,77.55373365832041,9786,PA
++_217_1902,217,1902,++,Deletion_forward,499,4.0,1.0,22.69843853253825,4.9993234882904645,3,0.0016949152542372,0.0010369858278603,17.699115044247787,5,0.002776235424764,0.0010323468685478,27.69776202082872,9786,PA
++_217_1912,217,1912,++,Deletion_forward,489,3.5,0.5,19.92866233045538,2.229547286207593,3,0.0016949152542372,0.0010270455323519,17.699115044247787,4,0.0022209883398112,0.0010183299389002,22.158209616662973,9786,PA
++_217_1967,217,1967,++,Deletion_forward,434,7.0,2.0,39.677248355619,10.17872328187269,5,0.0028248587570621,0.0014788524105294,29.49852507374631,9,0.0049972237645752,0.0014405070584845,49.85597163749169,9786,PA
++_218_1984,218,1984,++,Deletion_forward,418,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0011396011396011,0.0006218905472636,11.799410029498526,2,0.0011254924029262,0.0005901445854234,11.079104808331486,9786,PA
++_219_2033,219,2033,++,Deletion_forward,370,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0005704506560182,0.000297619047619,5.899705014749263,2,0.0011273957158962,0.0002844141069397,11.079104808331486,9786,PA
++_222_1899,222,1899,++,Deletion_forward,507,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0005681818181818,0.0003552397868561,5.899705014749263,1,0.0005614823133071,0.0003534817956875,5.539552404165743,9786,PA
++_222_1914,222,1914,++,Deletion_forward,492,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0011363636363636,0.0006745362563237,11.799410029498526,1,0.0005614823133071,0.0006673340006673,5.539552404165743,9786,PA
++_222_2069,222,2069,++,Deletion_forward,337,4.0,1.0,22.69843853253825,4.9993234882904645,3,0.0017045454545454,0.0009848982271831,17.699115044247787,5,0.0028074115665356,0.000923645320197,27.69776202082872,9786,PA
++_223_1793,223,1793,++,Deletion_forward,614,1.0,0.0,5.719628709457503,0.18007630529176,1,0.000570125427594,0.0004589261128958,5.899705014749263,1,0.0005662514156285,0.0004555808656036,5.539552404165743,9786,PA
++_229_1855,229,1855,++,Deletion_forward,558,43.5,21.5,252.6754894251742,130.80533653352785,65,0.0377468060394889,0.0232974910394265,383.4808259587021,22,0.0127167630057803,0.0233142037302725,121.87015289164636,9786,PA
++_235_239,235,239,++,Deletion_forward,2180,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0006565988181221,0.0006626905235255,5.899705014749263,1,0.0006501950585175,0.0006570302233902,5.539552404165743,9786,PA
++_236_1930,236,1930,++,Deletion_forward,490,6.0,0.0,34.317772256745016,1.0804578317505538,6,0.0039113428943937,0.0019169329073482,35.39823008849557,6,0.0038784744667097,0.00192,33.237314424994466,9786,PA
++_238_1845,238,1845,++,Deletion_forward,577,3.5,0.5,19.92866233045538,2.229547286207593,3,0.001977587343441,0.0012234910277324,17.699115044247787,4,0.0026007802340702,0.0012126111560226,22.158209616662973,9786,PA
++_241_1862,241,1862,++,Deletion_forward,563,18.0,7.0,101.69278263319272,36.79602747095084,11,0.0072895957587806,0.0037957211870255,64.89675516224189,25,0.0164581961816984,0.0038009675190048,138.48881010414357,9786,PA
++_244_1893,244,1893,++,Deletion_forward,535,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0006802721088435,0.0003556187766714,5.899705014749263,2,0.0013540961408259,0.0003547357218871,11.079104808331486,9786,PA
++_246_1486,246,1486,++,Deletion_forward,944,6.0,0.0,34.317772256745016,1.0804578317505538,6,0.0040788579197824,0.0031779661016949,35.39823008849557,6,0.0040650406504065,0.0031729243786356,33.237314424994466,9786,PA
++_247_1891,247,1891,++,Deletion_forward,540,1.5,0.5,8.489404911540374,2.589699896791112,1,0.000679809653297,0.0003551136363636,5.899705014749263,2,0.0013586956521739,0.0003537318712415,11.079104808331486,9786,PA
++_253_1731,253,1731,++,Deletion_forward,706,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0006854009595613,0.0005216484089723,5.899705014749263,1,0.000684462696783,0.0005197505197505,5.539552404165743,9786,PA
++_254_1699,254,1699,++,Deletion_forward,739,23.5,5.5,133.42085499314663,27.226164727659917,18,0.0124223602484472,0.010158013544018,106.19469026548671,29,0.0199312714776632,0.0101123595505617,160.64701972080655,9786,PA
++_269_1883,269,1883,++,Deletion_forward,570,12.5,4.5,70.68501549440587,23.48737537641177,8,0.0055058499655884,0.0028996013048205,47.197640117994105,17,0.0117079889807162,0.0028943560057887,94.17239087081764,9786,PA
++_270_1752,270,1752,++,Deletion_forward,702,62.0,14.0,352.0959117122805,68.91007100431594,48,0.0343839541547277,0.0231102551757342,283.1858407079646,76,0.0528879610299234,0.0230547550432276,421.00598271659646,9786,PA
++_271_282,271,282,++,Deletion_forward,2173,2.5,0.5,14.389109926289636,3.3100051179581502,3,0.0022388059701492,0.0026548672566371,17.699115044247787,2,0.0014869888475836,0.0026269702276707,11.079104808331486,9786,PA
++_274_1821,274,1821,++,Deletion_forward,637,3.5,1.5,20.2888149410389,9.209710132707412,5,0.0038255547054322,0.0023529411764705,29.49852507374631,2,0.0014914243102162,0.0023094688221709,11.079104808331486,9786,PA
++_274_1889,274,1889,++,Deletion_forward,569,5.5,2.5,31.007767138786868,13.30865209453908,3,0.0022953328232593,0.0010634526763559,17.699115044247787,8,0.005965697240865,0.0010585744530698,44.316419233325945,9786,PA
++_274_1937,274,1937,++,Deletion_forward,521,5.0,1.0,28.778219852579277,6.6200102359163004,6,0.0045906656465187,0.0018214936247723,35.39823008849557,4,0.0029828486204325,0.0018126888217522,22.158209616662973,9786,PA
++_274_1994,274,1994,++,Deletion_forward,464,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0007651109410864,0.0003022974607013,5.899705014749263,1,0.0007457121551081,0.0002929115407147,5.539552404165743,9786,PA
++_274_282,274,282,++,Deletion_forward,2176,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0015302218821729,0.0017699115044247,11.799410029498526,1,0.0007457121551081,0.0017513134851138,5.539552404165743,9786,PA
++_275_1843,275,1843,++,Deletion_forward,616,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0016064257028112,0.0008329862557267,11.799410029498526,2,0.0015847860538827,0.0008113590263691,11.079104808331486,9786,PA
++_275_1894,275,1894,++,Deletion_forward,565,8.5,4.5,47.80650065657586,24.207680597578804,4,0.0032128514056224,0.0014149274849663,23.59882005899705,13,0.0103011093502377,0.0014094432699083,72.01418125415466,9786,PA
++_276_1814,276,1814,++,Deletion_forward,646,4.0,1.0,22.69843853253825,4.9993234882904645,3,0.0024509803921568,0.0013940520446096,17.699115044247787,5,0.0040322580645161,0.0013863216266173,27.69776202082872,9786,PA
++_276_1847,276,1847,++,Deletion_forward,613,6.5,1.5,36.907472153536126,7.408947079789817,5,0.0040849673202614,0.0020308692120227,29.49852507374631,8,0.0064516129032258,0.0020185708518368,44.316419233325945,9786,PA
++_277_1744,277,1744,++,Deletion_forward,717,13.0,3.0,73.81494430707225,14.817894159579634,10,0.0082576383154417,0.0049850448654037,58.99705014749262,16,0.0131040131040131,0.0049751243781094,88.63283846665189,9786,PA
++_277_1892,277,1892,++,Deletion_forward,569,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0008257638315441,0.0003572704537334,5.899705014749263,1,0.0008190008190008,0.0003559985760056,5.539552404165743,9786,PA
++_278_1922,278,1922,++,Deletion_forward,540,4.5,0.5,25.648291039912884,2.049470980915832,4,0.0034965034965034,0.0013409319477036,23.59882005899705,5,0.0043103448275862,0.0013012361743656,27.69776202082872,9786,PA
++_279_1915,279,1915,++,Deletion_forward,548,2.0,1.0,11.619333724206763,6.079781320041022,3,0.0026041666666666,0.0010204081632653,17.699115044247787,1,0.0008583690987124,0.0010131712259371,5.539552404165743,9786,PA
++_280_1829,280,1829,++,Deletion_forward,635,2.5,0.5,14.389109926289636,3.3100051179581502,3,0.0026501766784452,0.0012914334911752,17.699115044247787,2,0.0017406440382941,0.0012804097311139,11.079104808331486,9786,PA
++_281_1845,281,1845,++,Deletion_forward,620,4.5,0.5,25.648291039912884,2.049470980915832,4,0.0035492457852706,0.0016313213703099,23.59882005899705,5,0.0043478260869565,0.0016168148746968,27.69776202082872,9786,PA
++_282_1803,282,1803,++,Deletion_forward,663,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0008849557522123,0.0004705882352941,5.899705014749263,1,0.0008756567425569,0.000469263256687,5.539552404165743,9786,PA
++_286_1889,286,1889,++,Deletion_forward,581,27.0,12.0,152.26905949185146,63.773484270612514,15,0.0132042253521126,0.0053172633817795,88.49557522123894,39,0.034061135371179,0.0052928722653493,216.042543762464,9786,PA
++_299_1673,299,1673,++,Deletion_forward,810,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0017937219730941,0.001201923076923,11.799410029498526,4,0.0035523978685612,0.0011954572624028,22.158209616662973,9786,PA
++_302_1739,302,1739,++,Deletion_forward,747,3.0,2.0,16.79873351778899,10.899028503039728,1,0.0009041591320072,0.000502512562814,5.899705014749263,5,0.0044642857142857,0.0005,27.69776202082872,9786,PA
++_317_2072,317,2072,++,Deletion_forward,429,2.5,0.5,14.20903362099788,2.4096235914993533,2,0.0018348623853211,0.0006523157208088,11.799410029498526,3,0.0027322404371584,0.000611620795107,16.618657212497233,9786,PA
++_328_2091,328,2091,++,Deletion_forward,421,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0009310986964618,0.000365363536719,5.899705014749263,2,0.0018433179723502,0.0003385240352064,11.079104808331486,9786,PA
++_331_1841,331,1841,++,Deletion_forward,674,4.0,2.0,22.51836222724649,10.718952197747967,2,0.0018957345971563,0.0008382229673093,11.799410029498526,6,0.0056022408963585,0.0008193363375665,33.237314424994466,9786,PA
++_332_1893,332,1893,++,Deletion_forward,623,3.5,1.5,19.748586025163625,7.949175995665095,2,0.0019065776930409,0.0007112375533428,11.799410029498526,5,0.0046992481203007,0.0007094714437743,27.69776202082872,9786,PA
++_335_1790,335,1790,++,Deletion_forward,729,2.0,1.0,11.259181113623248,5.3594760988739845,1,0.0009532888465204,0.0004597701149425,5.899705014749263,3,0.0028490028490028,0.0004574565416285,16.618657212497233,9786,PA
++_338_1788,338,1788,++,Deletion_forward,734,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0019065776930409,0.0009136592051164,11.799410029498526,4,0.0037950664136622,0.0009086778736937,22.158209616662973,9786,PA
++_349_1852,349,1852,++,Deletion_forward,681,103.5,20.5,588.2900071703705,98.61449094618172,83,0.0860103626943005,0.0310512532734754,489.6755162241888,124,0.1170915958451369,0.031097789434245,686.9044981165522,9786,PA
++_365_1794,365,1794,++,Deletion_forward,755,1.5,0.5,8.489404911540374,2.589699896791112,1,0.001194743130227,0.0004604051565377,5.899705014749263,2,0.0023724792408066,0.0004564125969876,11.079104808331486,9786,PA
++_367_1739,367,1739,++,Deletion_forward,812,2.5,0.5,14.20903362099788,2.4096235914993533,2,0.0024242424242424,0.0010050251256281,11.799410029498526,3,0.0036014405762304,0.001,16.618657212497233,9786,PA
++_367_1930,367,1930,++,Deletion_forward,621,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0012121212121212,0.0003194888178913,5.899705014749263,2,0.0024009603841536,0.00032,11.079104808331486,9786,PA
++_375_1748,375,1748,++,Deletion_forward,811,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0012269938650306,0.0005053057099545,5.899705014749263,1,0.0012224938875305,0.0005022601707684,5.539552404165743,9786,PA
++_376_1774,376,1774,++,Deletion_forward,786,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0024844720496894,0.0009358914365933,11.799410029498526,4,0.0049443757725587,0.0009324009324009,22.158209616662973,9786,PA
++_376_1777,376,1777,++,Deletion_forward,783,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0024844720496894,0.0009501187648456,11.799410029498526,4,0.0049443757725587,0.0009469696969696,22.158209616662973,9786,PA
++_377_2120,377,2120,++,Deletion_forward,441,1.5,0.5,8.489404911540374,2.589699896791112,1,0.00125,0.0004401408450704,5.899705014749263,2,0.0024906600249066,0.0003992015968063,11.079104808331486,9786,PA
++_388_1746,388,1746,++,Deletion_forward,826,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0011806375442739,0.0004970178926441,5.899705014749263,2,0.0023529411764705,0.0004965243296921,11.079104808331486,9786,PA
++_390_1722,390,1722,++,Deletion_forward,852,4.0,2.0,22.51836222724649,10.718952197747967,2,0.0024213075060532,0.0010587612493382,11.799410029498526,6,0.0071770334928229,0.0010554089709762,33.237314424994466,9786,PA
++_399_1741,399,1741,++,Deletion_forward,842,6.5,2.5,36.72739584824437,13.12857578924732,4,0.0048484848484848,0.0020100502512562,23.59882005899705,9,0.0108173076923076,0.002002002002002,49.85597163749169,9786,PA
++_415_1645,415,1645,++,Deletion_forward,954,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0012722646310432,0.0005608524957936,5.899705014749263,1,0.0012578616352201,0.0005583472920156,5.539552404165743,9786,PA
++_417_1737,417,1737,++,Deletion_forward,864,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0012674271229404,0.0005117707267144,5.899705014749263,1,0.0012594458438287,0.0005091649694501,5.539552404165743,9786,PA
++_422_1732,422,1732,++,Deletion_forward,874,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0012674271229404,0.0005202913631633,5.899705014749263,2,0.0024067388688327,0.0005186721991701,11.079104808331486,9786,PA
++_426_1787,426,1787,++,Deletion_forward,823,5.0,1.0,28.41806724199576,4.819247182998707,4,0.0054794520547945,0.0018273184102329,23.59882005899705,6,0.0071428571428571,0.0018157058556513,33.237314424994466,9786,PA
++_440_1722,440,1722,++,Deletion_forward,902,4.0,2.0,22.51836222724649,10.718952197747967,2,0.0026350461133069,0.0010587612493382,11.799410029498526,6,0.0078226857887874,0.0010554089709762,33.237314424994466,9786,PA
++_492_1698,492,1698,++,Deletion_forward,978,3.5,0.5,19.92866233045538,2.229547286207593,3,0.0037878787878787,0.0017231476163124,17.699115044247787,4,0.0049813200498132,0.0017182130584192,22.158209616662973,9786,PA
++_49_1713,49,1713,++,Deletion_forward,520,4.5,3.5,26.36859626107992,20.829043856914183,8,0.0054347826086956,0.0042194092827004,47.197640117994105,1,0.0005906674542232,0.0042127435492364,5.539552404165743,9786,PA
++_536_1515,536,1515,++,Deletion_forward,1205,4.5,0.5,25.648291039912884,2.049470980915832,4,0.0050568900126422,0.0020449897750511,23.59882005899705,5,0.006265664160401,0.0020418580908626,27.69776202082872,9786,PA
++_555_1505,555,1505,++,Deletion_forward,1234,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0026143790849673,0.0010240655401945,11.799410029498526,2,0.0025839793281653,0.001021972406745,11.079104808331486,9786,PA
++_557_1985,557,1985,++,Deletion_forward,756,3.0,2.0,16.79873351778899,10.899028503039728,1,0.0013368983957219,0.0003067484662576,5.899705014749263,5,0.0065703022339027,0.0002956830277942,27.69776202082872,9786,PA
++_564_2004,564,2004,++,Deletion_forward,744,2.5,0.5,14.20903362099788,2.4096235914993533,2,0.0025974025974025,0.0006038647342995,11.799410029498526,3,0.0038560411311053,0.0005846243788365,16.618657212497233,9786,PA
++_569_1924,569,1924,++,Deletion_forward,829,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0013140604467805,0.0003277613897082,5.899705014749263,2,0.0026007802340702,0.0003225806451612,11.079104808331486,9786,PA
++_574_1857,574,1857,++,Deletion_forward,901,3.0,0.0,17.158886128372508,0.5402289158752769,3,0.0039840637450199,0.001068376068376,17.699115044247787,3,0.0039164490861618,0.0010687566797292,16.618657212497233,9786,PA
++_605_1571,605,1571,++,Deletion_forward,1218,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0012453300124533,0.0005076142131979,5.899705014749263,1,0.0012437810945273,0.0005060728744939,5.539552404165743,9786,PA
++_60_2051,60,2051,++,Deletion_forward,193,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0006373486297004,0.0003180661577608,5.899705014749263,2,0.0011191941801902,0.0003051571559353,11.079104808331486,9786,PA
++_62_67,62,67,++,Deletion_forward,2179,3.0,1.0,16.97880982308075,5.179399793582223,2,0.0012578616352201,0.0012602394454946,11.799410029498526,4,0.0022026431718061,0.0011148272017837,22.158209616662973,9786,PA
++_64_1925,64,1925,++,Deletion_forward,323,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0012515644555694,0.0006535947712418,11.799410029498526,2,0.00109829763866,0.0006453694740238,11.079104808331486,9786,PA
++_65_1824,65,1824,++,Deletion_forward,425,15.5,11.5,90.72512250744654,68.56691289078357,27,0.0167910447761194,0.0119152691968225,159.2920353982301,4,0.0021917808219178,0.0118369136343708,22.158209616662973,9786,PA
++_665_1455,665,1455,++,Deletion_forward,1394,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0023419203747072,0.0010587612493382,11.799410029498526,2,0.0023041474654377,0.0010520778537611,11.079104808331486,9786,PA
++_66_1821,66,1821,++,Deletion_forward,429,3.5,1.5,20.2888149410389,9.209710132707412,5,0.003168567807351,0.0023529411764705,29.49852507374631,2,0.0011185682326621,0.0023094688221709,11.079104808331486,9786,PA
++_66_74,66,74,++,Deletion_forward,2176,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0006337135614702,0.0005434782608695,5.899705014749263,2,0.0011185682326621,0.0004904364884747,11.079104808331486,9786,PA
++_67_89,67,89,++,Deletion_forward,2162,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0012602394454946,0.0010869565217391,11.799410029498526,1,0.0005574136008918,0.0009970089730807,5.539552404165743,9786,PA
++_704_1695,704,1695,++,Deletion_forward,1193,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0011025358324145,0.0005820721769499,5.899705014749263,2,0.0021881838074398,0.0005813953488372,11.079104808331486,9786,PA
++_723_1378,723,1378,++,Deletion_forward,1529,1.0,0.0,5.719628709457503,0.18007630529176,1,0.001001001001001,0.0005988023952095,5.899705014749263,1,0.0009970089730807,0.0005941770647653,5.539552404165743,9786,PA
++_85_2047,85,2047,++,Deletion_forward,222,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0005385029617662,0.0003108486167236,5.899705014749263,2,0.0009680542110358,0.0002963841138114,11.079104808331486,9786,PA
++_86_1951,86,1951,++,Deletion_forward,319,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0010723860589812,0.0005817335660267,11.799410029498526,1,0.0004807692307692,0.0005702879954376,5.539552404165743,9786,PA
++_87_2020,87,2020,++,Deletion_forward,251,27.5,2.5,157.73998027331072,19.251170169167157,30,0.0160513643659711,0.0091268634012777,176.99115044247787,25,0.0120365912373615,0.0087642418930762,138.48881010414357,9786,PA
++_92_2037,92,2037,++,Deletion_forward,239,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0010840108401084,0.0006136851795029,11.799410029498526,2,0.0009950248756218,0.000586338317209,11.079104808331486,9786,PA
++_97_1974,97,1974,++,Deletion_forward,307,4.5,0.5,25.648291039912884,2.049470980915832,4,0.0021493820526598,0.0012033694344163,23.59882005899705,5,0.0024691358024691,0.0011675423234092,27.69776202082872,9786,PA
++_98_138,98,138,++,Deletion_forward,2144,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0010775862068965,0.0011627906976744,11.799410029498526,1,0.0004952947003467,0.0011068068622025,5.539552404165743,9786,PA
-+_1077_144,1077,144,-+,3cb/sb,3147,1.5,0.5,8.669481216832136,3.129928812666392,2,0.001592356687898,0.0011500862564692,11.799410029498526,1,0.0007911392405063,0.0010946907498631,5.539552404165743,9786,PA
-+_1262_890,1262,890,-+,3cb/sb,2216,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0005910165484633,0.0010405827263267,5.899705014749263,1,0.0005882352941176,0.0010373443983402,5.539552404165743,9786,PA
-+_1264_1305,1264,1305,-+,3cb/sb,1799,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0005896226415094,0.0006056935190793,5.899705014749263,1,0.0005861664712778,0.0006013229104028,5.539552404165743,9786,PA
-+_1325_853,1325,853,-+,3cb/sb,2190,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0012150668286755,0.0021668472372697,11.799410029498526,2,0.0012091898428053,0.0021598272138228,11.079104808331486,9786,PA
-+_1354_1434,1354,1434,-+,3cb/sb,1580,7.0,0.0,40.037400966202526,1.2605341370423169,7,0.0041592394533571,0.0038631346578366,41.29793510324484,7,0.004127358490566,0.0038377192982456,38.776866829160205,9786,PA
-+_136_1085,136,1085,-+,3cb/sb,3147,1.5,0.5,8.669481216832136,3.129928812666392,2,0.0011655011655011,0.0015710919088766,11.799410029498526,1,0.0005506607929515,0.0015637216575449,5.539552404165743,9786,PA
-+_1428_1902,1428,1902,-+,3cb/sb,1038,2.0,0.0,11.439257418915004,0.36015261058352,2,0.0010970927043335,0.0006913238852402,11.799410029498526,2,0.0010893246187363,0.0006882312456985,11.079104808331486,9786,PA
-+_1455_1878,1455,1878,-+,3cb/sb,1035,4.0,1.0,23.05859114312177,6.439933930624539,5,0.0026469031233456,0.0017464198393293,29.49852507374631,3,0.0015781167806417,0.0017433751743375,16.618657212497233,9786,PA
-+_1569_1067,1569,1067,-+,3cb/sb,1732,7.5,1.5,42.62710086299363,7.228870774498059,6,0.0030785017957927,0.0047923322683706,35.39823008849557,9,0.0045988758303525,0.0047694753577106,49.85597163749169,9786,PA
-+_1876_1457,1876,1457,-+,3cb/sb,1035,5.0,0.0,28.598143547287517,0.9003815264587978,5,0.0017550017550017,0.0026371308016877,29.49852507374631,5,0.0017482517482517,0.0026301946344029,27.69776202082872,9786,PA
-+_1879_1862,1879,1862,-+,3cb/sb,627,1.5,0.5,8.489404911540374,2.589699896791112,1,0.0003479471120389,0.0003450655624568,5.899705014749263,2,0.0006949270326615,0.0003455425017277,11.079104808331486,9786,PA
-+_195_1716,195,1716,-+,3cb/sb,2457,1.0,0.0,5.719628709457503,0.18007630529176,1,0.000525486074619,0.0005390835579514,5.899705014749263,1,0.0005175983436853,0.0005382131324004,5.539552404165743,9786,PA
-+_2014_1635,2014,1635,-+,3cb/sb,719,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0003023888720895,0.0005307855626326,5.899705014749263,1,0.0002889338341519,0.0005288207297726,5.539552404165743,9786,PA
-+_542_673,542,673,-+,3cb/sb,3153,1.0,0.0,5.719628709457503,0.18007630529176,1,0.0013020833333333,0.0011123470522803,5.899705014749263,1,0.0012970168612191,0.001101321585903,5.539552404165743,9786,PA
-+_782_836,782,836,-+,3cb/sb,2750,9.0,1.0,51.65673469040928,7.340315457083339,10,0.0107642626480086,0.0107066381156316,58.99705014749262,8,0.0085378868729989,0.0106837606837606,44.316419233325945,9786,PA
-+_859_223,859,223,-+,3cb/sb,3286,1.0,0.0,5.719628709457503,0.18007630529176,1,0.001081081081081,0.000570125427594,5.899705014749263,1,0.0010764262648008,0.0005662514156285,5.539552404165743,9786,PA
++_107_2105,107,2105,++,Deletion_forward,288,7.0,0.0,120.64396709236776,3.64580563490496,7,0.0125,0.005,124.28977272727272,7,0.0114192495921696,0.0048476454293628,116.9981614574628,9786,PB1
++_109_2106,109,2106,++,Deletion_forward,289,2.0,1.0,34.990534259948646,18.27651119459681,3,0.0050675675675675,0.0021398002853067,53.26704545454545,1,0.0015600624024961,0.0020804438280166,16.71402306535183,9786,PB1
++_111_2120,111,2120,++,Deletion_forward,277,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0016750418760469,0.0007440476190476,17.75568181818182,1,0.0015625,0.0007158196134574,16.71402306535183,9786,PB1
++_113_2042,113,2042,++,Deletion_forward,357,3.0,0.0,51.70455732530047,1.5624881292449828,3,0.0051369863013698,0.0024650780608052,53.26704545454545,3,0.0048,0.0024529844644317,50.14206919605549,9786,PB1
++_113_2067,113,2067,++,Deletion_forward,332,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0017123287671232,0.0007627765064836,17.75568181818182,1,0.0016,0.000752445447705,16.71402306535183,9786,PB1
